"code","name_kor","name_eng","type"
"005160","동국산업","DONGKUK INDUSTRIES COMPANY","KOSDAQ"
"075970","동국알앤에스","DONGKUK REFRACTORIES & STEEL CO., LTD.","KOSDAQ"
"100130","동국S&C","DONGKUK STRUCTURES & CONSTRUCTION COMPANY LIMITED","KOSDAQ"
"001230","동국제강","DongkukSteelMill","KOSPI"
"086450","동국제약","DongKook Pharmaceutical Co.,Ltd.","KOSDAQ GLOBAL"
"004140","동방","DongbangTransport&Logistics","KOSPI"
"099410","동방선기","Dongbang Ship Machinery Co., Ltd","KOSDAQ"
"007590","동방아그로","DongbangAgro","KOSPI"
"005965","동부건설우","Dongbu(1P)","KOSPI"
"005960","동부건설","Dongbu Corporation","KOSPI"
"026960","동서","DONGSUH","KOSPI"
"002210","동성제약","DongsungPharmaceutical","KOSPI"
"102260","동성케미컬","DONGSUNG CHEMICAL Co., Ltd.","KOSPI"
"033500","동성화인텍","DONGSUNG FINETEC CO., Ltd","KOSDAQ"
"025950","동신건설","DongshinEngineering&Construction","KOSDAQ"
"000640","동아쏘시오홀딩스","Dong-A Socio Holdings","KOSPI"
"170900","동아에스티","Donga ST","KOSPI"
"088130","동아엘텍","DONG A ELTEK Co., Ltd","KOSDAQ"
"028100","동아지질","Dong-Ah Geological Engineering Company","KOSPI"
"282690","동아타이어","DONG AH TIRE","KOSPI"
"041930","동아화성","DONG-A HWA SUNG CO.,LTD","KOSDAQ"
"001525","동양우","TONGYANG(1P)","KOSPI"
"001527","동양2우B","TONGYANG(2PB)","KOSPI"
"084670","동양고속","DONGYANG EXPRESS CORP.","KOSPI"
"001520","동양","TONGYANG","KOSPI"
"082640","동양생명","TONGYANG LIFE INSURANCE","KOSPI"
"060380","동양에스텍","Dongyang S·TEC Co., Ltd.","KOSDAQ"
"079960","동양이엔피","DONGYANG E&P INC.","KOSDAQ"
"008970","동양철관","DongyangSteelPipe","KOSPI"
"228340","동양파일","TONGYANG PILE, Inc.","KOSDAQ"
"092780","동양피스톤","DONGYANG PISTON","KOSPI"
"088910","동우팜투테이블","DONGWOO FARM TO TABLE CO., LTD","KOSDAQ"
"094170","동운아나텍","DONGWOON ANATECH CO.,LTD.","KOSDAQ"
"049770","동원F&B","DongwonF&B Co.,Ltd.","KOSPI"
"013120","동원개발","DongwonDevelopment","KOSDAQ"
"018500","동원금속","DONGWON METAL","KOSPI"
"006040","동원산업","DongwonIndustries","KOSPI"
"030720","동원수산","DongwonFisheries","KOSPI"
"014825","동원시스템즈우","Dongwon Systems Corporation(1P)","KOSPI"
"014820","동원시스템즈","Dongwon Systems Corporation","KOSPI"
"163560","동일고무벨트","DRB Industrial","KOSPI"
"109860","동일금속","DONGIL METAL CO., LTD.","KOSDAQ"
"032960","동일기연","DongilTechnology","KOSDAQ"
"004890","동일산업","DONGILINDUSTRIESCO.,LTD","KOSPI"
"002690","동일제강","DONG IL STEEL MFG CO., LTD","KOSPI"
"023790","동일철강","DongilSteel","KOSDAQ"
"005290","동진쎄미켐","DONGJIN SEMICHEM CO., LTD.","KOSDAQ"
"025900","동화기업","DONGWHA ENTERPRISE CO., LTD.","KOSDAQ"
"000020","동화약품","DongwhaPharm","KOSPI"
"000155","두산우","DOOSAN(1P)","KOSPI"
"000157","두산2우B","DOOSAN(2PB)","KOSPI"
"241560","두산밥캣","Doosan Bobcat","KOSPI"
"000150","두산","DOOSAN","KOSPI"
"034020","두산에너빌리티","DOOSAN ENERBILITY","KOSPI"
"131970","두산테스나","DOOSAN TESNA","KOSDAQ"
"33626K","두산퓨얼셀1우","Doosan Fuel Cell(1P)","KOSPI"
"33626L","두산퓨얼셀2우B","Doosan Fuel Cell(2PB)","KOSPI"
"336260","두산퓨얼셀","Doosan Fuel Cell","KOSPI"
"016740","두올","DUAL","KOSPI"
"073190","듀오백","DUOBACK CO., LTD.","KOSDAQ"
"176750","듀켐바이오","DuChemBio Co.,LTD.","KONEX"
"030350","드래곤플라이","Dragonfly GF Co., Ltd.","KOSDAQ"
"203650","드림시큐리티","Dream Security Co.,Ltd.","KOSDAQ"
"223250","드림씨아이에스","DreamCIS INC.","KOSDAQ"
"060570","드림어스컴퍼니","Dreamus Company","KOSDAQ"
"192650","드림텍","DREAMTECH","KOSPI"
"217620","디딤이앤에프","Didim E&F","KOSDAQ"
"016670","디모아","DMOA","KOSDAQ"
"187870","디바이스이엔지","Device ENG CO.,Ltd","KOSDAQ"
"404950","DB금융스팩10호","DB Finance No.10 Special Purpose Acquisition Co., Ltd.","KOSDAQ"
"367340","DB금융스팩8호","DB Finance No.8 Special Purpose Acquisition Co., Ltd.","KOSDAQ"
"367360","DB금융스팩9호","DB Finance No.9 Special Purpose Acquisition Co., Ltd.","KOSDAQ"
"066670","디스플레이텍","Display Tech Co.,Ltd","KOSDAQ"
"024090","디씨엠","DCMCorp.","KOSPI"
"003160","디아이","DI","KOSPI"
"092200","디아이씨","DAE-IL Corporation","KOSPI"
"110990","디아이티","Digital Imaging Technology, Inc.","KOSDAQ"
"078590","디아크","DIAC","KOSDAQ"
"004840","DRB동일","DRB Holding Co.,Ltd","KOSPI"
"263690","디알젬","DRGEM CORPORATION","KOSDAQ"
"214680","디알텍","DRTECH Corporation","KOSDAQ"
"377190","디앤디플랫폼리츠","D&D platform REIT","KOSPI"
"263720","디앤씨미디어","D&C MEDIA CO.,LTD.","KOSDAQ"
"376300","디어유","DEAR U Co.,Ltd.","KOSDAQ"
"241520","DSC인베스트먼트","DSC Investment Inc.","KOSDAQ"
"141020","디에스앤엘","DSNL","KOSDAQ"
"109740","디에스케이","DSK Co.,Ltd.","KOSDAQ"
"025440","DH오토웨어","DHAUTOWARE","KOSDAQ"
"196490","디에이테크놀로지","DA Technology Co.,Ltd.","KOSDAQ"
"066900","디에이피","DAP Co., Ltd","KOSDAQ"
"180400","DXVX","Dx & Vx","KOSDAQ"
"127120","디엔에이링크","DNA Link, Inc","KOSDAQ"
"092070","디엔에프","DNF Co., Ltd.","KOSDAQ"
"007340","DN오토모티브","DN AUTOMOTIVE CORPORATION","KOSPI"
"068790","DMS","DMS Co.,Ltd.","KOSDAQ"
"039840","디오","DIO Corporation","KOSDAQ"
"219550","디와이디","DYD","KOSDAQ"
"013570","디와이","DY Corporation","KOSPI"
"310870","디와이씨","DYC","KOSDAQ"
"210540","디와이파워","DY POWER Corporation","KOSPI"
"104460","디와이피엔에프","DYPNF CO.,LTD","KOSDAQ"
"079810","디이엔티","DE&T Co., Ltd.","KOSDAQ"
"113810","디젠스","Dgenx Co., Ltd.","KOSDAQ"
"043360","디지아이","Digital Graphics Incorporation","KOSDAQ"
"197140","디지캡","DigiCAP","KOSDAQ"
"068930","디지털대성","Digital Daesung Co., Ltd.","KOSDAQ"
"033130","디지틀조선","DigitalChosun","KOSDAQ"
"105740","디케이락","DK-Lok Corporation","KOSDAQ"
"263020","디케이앤디","DK&D","KOSDAQ"
"290550","디케이티","DK Tech Co., Ltd.","KOSDAQ"
"187220","디티앤씨","DT&C.co.,ltd.","KOSDAQ"
"383930","디티앤씨알오","DT&CRO CO., Ltd.","KOSDAQ"
"163430","디피코","DPECO","KONEX"
"131180","딜리","DILLI ILLUSTRATE INC.,","KOSDAQ"
"315640","딥노이드","DEEPNOID Inc.","KOSDAQ"
"317120","라닉스","RANIX INC.","KOSDAQ"
"042510","라온시큐어","RaonSecure Co., Ltd.","KOSDAQ"
"232680","라온테크","RAONTEC Inc.","KOSDAQ"
"300120","라온피플","LaonPeople Inc.","KOSDAQ"
"171120","라이온켐텍","LION CHEMTECH CO., Ltd.","KOSDAQ"
"388790","라이콤","LiComm","KOSDAQ"
"069540","라이트론","LIGHTRON INC.","KOSDAQ"
"285770","라이프사이언스테크놀로지","Life Science Technology","KONEX"
"347700","라이프시맨틱스","Life Semantics Corp.","KOSDAQ"
"214260","라파스","Raphas Co., Ltd.","KOSDAQ"
"403360","라피치","RAPEECH","KONEX"
"115390","락앤락","LOCK&LOCK CO.,LTD.","KOSPI"
"200350","래몽래인","RaemongRaein.Co.,Ltd","KOSDAQ"
"171010","램테크놀러지","RAM TECHNOLOGY CO., LTD.","KOSDAQ"
"084650","랩지노믹스","LabGenomics. Co., Ltd.","KOSDAQ"
"217500","러셀","RUSSELL CO., LTD.","KOSDAQ"
"092590","럭스피아","Luxpia","KONEX"
"141080","레고켐바이오","LegoChem Biosciences Inc.","KOSDAQ GLOBAL"
"038390","레드캡투어","RedcapTour Co., Ltd.","KOSDAQ"
"294140","레몬","LEMON COMPANY LIMITED","KOSDAQ"
"228670","레이","Ray Co., Ltd.","KOSDAQ"
"228850","레이언스","RAYENCE CO., LTD.","KOSDAQ"
"412350","레이저쎌","Laserssel Co. Ltd.","KOSDAQ"
"281740","레이크머티리얼즈","Lake Materials Co., Ltd.","KOSDAQ"
"277810","레인보우로보틱스","Rainbow Robotics","KOSDAQ"
"179720","렌딩머신","LendingMachine Co., Ltd.","KONEX"
"215100","로보로보","RoboRobo Co., Ltd.","KOSDAQ"
"090360","로보스타","Robostar Co.,Ltd.","KOSDAQ"
"238500","로보쓰리","Robo3","KONEX"
"108490","로보티즈","ROBOTIS","KOSDAQ"
"900260","로스웰","Rothwell International Co., Limited","KOSDAQ"
"223220","로지스몬","Logis Mon","KONEX"
"067730","로지시스","LOGISYS INC.","KOSDAQ"
"071280","로체시스템즈","RORZE SYSTEMS CORPORATION","KOSDAQ"
"032350","롯데관광개발","LOTTE TOUR DEVELOPMENT CO., LTD","KOSPI"
"089860","롯데렌탈","LOTTE rental","KOSPI"
"330590","롯데리츠","LOTTE REIT","KOSPI"
"000400","롯데손해보험","LotteNon-LifeInsurance","KOSPI"
"023530","롯데쇼핑","LOTTE SHOPPING CO., LTD.","KOSPI"
"004000","롯데정밀화학","LOTTE Fine Chemical","KOSPI"
"286940","롯데정보통신","LOTTE DATA COMMUNICATION COMPANY","KOSPI"
"280360","롯데제과","LOTTE CONF","KOSPI"
"00499K","롯데지주우","Lotte Corporation(1P)","KOSPI"
"004990","롯데지주","Lotte Corporation","KOSPI"
"005305","롯데칠성우","LotteChilsungBeverage(1P)","KOSPI"
"005300","롯데칠성","LotteChilsungBeverage","KOSPI"
"011170","롯데케미칼","LOTTE CHEMICAL CORPORATION","KOSPI"
"071840","롯데하이마트","LOTTE Himart","KOSPI"
"328130","루닛","Lunit Inc.","KOSDAQ"
"038060","루멘스","LUMENS CO., LTD.","KOSDAQ"
"162120","루켄테크놀러지스","LUKEN Technologies","KONEX"
"253610","루트락","Rootloc","KONEX"
"085370","루트로닉","Lutronic Corporation","KOSDAQ"
"08537M","루트로닉3우C","Lutronic(3PC)","KOSDAQ"
"060240","룽투코리아","LONGTU KOREA Inc.","KOSDAQ"
"058470","리노공업","LEENO Industrial Inc","KOSDAQ GLOBAL"
"039980","리노스","LEENOS CORP.","KOSDAQ"
"019570","리더스 기술투자","Leaders Technology Investment Co.,Ltd","KOSDAQ"
"016100","리더스코스메틱","LEADERS COSMETICS CO.,LTD.","KOSDAQ"
"012700","리드코프","The LEADCORP, Inc.","KOSDAQ"
"302550","리메드","REMED CO.,LTD.","KOSDAQ"
"377450","리파인","REFINE Co., Ltd","KOSDAQ"
"277070","린드먼아시아","Lindeman Asia Investment Corporation","KOSDAQ"
"042500","링네트","RingNet Co., Ltd.","KOSDAQ"
"219420","링크제니시스","Linkgenesis Co., Ltd.","KOSDAQ"
"027740","마니커","MANIKER","KOSPI"
"195500","마니커에프앤지","Maniker F&G","KOSDAQ"
"357430","마스턴프리미어리츠","MASTERN PREMIER REIT 1","KOSPI"
"305090","마이크로디지탈","Micro Digital Co., Ltd.","KOSDAQ"
"448780","마이크로엔엑스","MicroNX","KONEX"
"147760","마이크로프랜드","Micro Friend Inc.","KOSDAQ"
"377480","마인즈랩","MINDS LAB, INC.","KOSDAQ"
"169330","엠브레인","Macromill Embrain Co., Ltd.","KOSDAQ"
"038290","마크로젠","Macrogen, Inc.","KOSDAQ"
"001080","만호제강","ManhoRope&Wire","KOSPI"
"267980","매일유업","Maeil Dairies Co., Ltd.","KOSDAQ GLOBAL"
"005990","매일홀딩스","MAEIL HOLDINGS CO., LTD.","KOSDAQ"
"093520","매커스","MAKUS, Inc.","KOSDAQ"
"377030","맥스트","MAXST CO., LTD","KOSDAQ"
"088980","맥쿼리인프라","Macquarie Korea Infrastructure Fund","KOSPI"
"100590","머큐리","Mercury Corporation","KOSDAQ"
"067280","멀티캠퍼스","Multicampus Corporation","KOSDAQ"
"072870","메가스터디","MegaStudy Co., Ltd.","KOSDAQ"
"215200","메가스터디교육","MegaStudyEdu Co. Ltd","KOSDAQ GLOBAL"
"133750","메가엠디","MegaMD Co., Ltd.","KOSDAQ"
"235980","메드팩토","MedPacto, Inc.","KOSDAQ"
"200580","메디쎄이","MEDYSSEY","KONEX"
"041920","메디아나","MEDIANA Co.,LTD","KOSDAQ"
"233250","메디안디노스틱","Median Diagnostics","KONEX"
"014100","메디앙스","Medience Co., LTD.","KOSDAQ"
"236340","메디젠휴먼케어","Medizen Humancare","KONEX"
"054180","메디콕스","MEDICOX Co., Ltd.","KOSDAQ"
"086900","메디톡스","Medy-Tox Inc.","KOSDAQ"
"078160","메디포스트","MEDIPOST CO., LTD.","KOSDAQ"
"065650","메디프론","Medifron DBT Co., Ltd.","KOSDAQ"
"138040","메리츠금융지주","Meritz Financial Group","KOSPI"
"008560","메리츠증권","MERITZ SECURITIES","KOSPI"
"021880","메이슨캐피탈","MASON CAPITAL CORPORATION","KOSDAQ"
"140410","메지온","Mezzion Pharma Co., Ltd.","KOSDAQ"
"241770","메카로","MECARO.CO.,LTD.","KOSDAQ"
"090370","메타랩스","METALABS","KOSPI"
"059210","메타바이오메드","META BIOMED.CO.,LTD","KOSDAQ"
"058110","멕아이씨에스","MEKICS Co.,Ltd.","KOSDAQ"
"096640","멜파스","Melfas Inc.","KOSDAQ"
"017180","명문제약","MyungMoon Pharm","KOSPI"
"257370","명성티엔에스","Mstns Co.,Ltd.","KOSDAQ"
"009900","명신산업","MYOUNG SHIN INDUSTRY","KOSPI"
"267060","명진홀딩스","Myungjin Holdings","KONEX"
"012690","모나리자","Monalisa","KOSPI"
"005360","모나미","Monami","KOSPI"
"080420","모다이노칩","Moda-InnoChips Co., Ltd.","KOSDAQ"
"417970","모델솔루션","Model Solution Co., Ltd.","KOSDAQ"
"080160","모두투어","MODETOUR NETWORK INC.","KOSDAQ"
"204210","모두투어리츠","MODETOURREIT","KOSPI"
"087260","모바일어플라이언스","MOBILE APPLIANCE, INC.","KOSDAQ"
"101330","모베이스","MOBASE Co., Ltd.","KOSDAQ"
"012860","모베이스전자","MOBASE ELECTRONICS CO.,LTD.","KOSDAQ"
"363260","모비데이즈","Mobidays","KOSDAQ"
"348030","모비릭스","MOBIRIX Corporation","KOSDAQ"
"250060","모비스","Mobiis Co., Ltd.","KOSDAQ"
"288980","모아데이타","Moadata","KOSDAQ"
"033200","모아텍","MOATECH CO., LTD.","KOSDAQ"
"333050","모코엠시스","MOCOMSYS","KOSDAQ"
"009680","모토닉","MOTONIC","KOSPI"
"118990","모트렉스","MOTREX CO.,LTD","KOSDAQ"
"006920","모헨즈","Mohenz. Co., Ltd","KOSDAQ"
"038340","MIT","MUGUNGHWA INFORMATION TECHNOLOGY","KOSDAQ"
"001810","무림SP","MOORIM SP CO., LTD.","KOSDAQ"
"009200","무림페이퍼","MOORIM PAPER","KOSPI"
"009580","무림P&P","Moorim P&P","KOSPI"
"135160","무송지오씨","MSGOC","KONEX"
"322970","무진메디","Moogene Medi","KONEX"
"033920","무학","Muhak","KOSPI"
"008420","문배철강","MoonbaeSteel","KOSPI"
"279600","미디어젠","MediaZen,Inc.","KOSDAQ"
"095500","미래나노텍","MNTECH Co.,Ltd.","KOSDAQ"
"254490","미래반도체","MIRAI SEMICONDUCTORS CO., LTD.","KOSDAQ"
"025560","미래산업","MiraeCorporation","KOSPI"
"218150","미래생명자원","MILAE BIORESOURCES CO., LTD.","KOSDAQ"
"007120","미래아이앤지","MiraeING","KOSPI"
"396690","미래에셋글로벌리츠","Mirae Asset Global REIT","KOSPI"
"353490","미래에셋대우스팩 5호","MIRAE ASSET DAEWOO SPECIAL PURPOSE ACQUISITION 5 COMPANY","KOSDAQ"
"357250","미래에셋맵스리츠","Miraeasset Maps REIT 1","KOSPI"
"094800","맵스리얼티1","MIRAEASSETMAPS ASIAPACIFIC REAL ESTATE 1","KOSPI"
"100790","미래에셋벤처투자","Mirae Asset Venture Investment Co., Ltd","KOSDAQ"
"412930","미래에셋비전스팩1호","Mirae Asset Vision Special Purpose Acquisition 1 Company","KOSDAQ"
"446190","미래에셋비전스팩2호","Mirae Asset Vision Special Purpose Acquisition 2 Company","KOSDAQ"
"085620","미래에셋생명","MIRAE ASSET Life Insurance CO., Ltd.","KOSPI"
"006805","미래에셋증권우","MIRAE ASSET SECURITIES(1P)","KOSPI"
"00680K","미래에셋증권2우B","MIRAE ASSET SECURITIES(2PB)","KOSPI"
"006800","미래에셋증권","MIRAE ASSET SECURITIES","KOSPI"
"208890","미래엔에듀파트너","MiraeN Edupartner Co., Ltd.","KONEX"
"049950","미래컴퍼니","meerecompany Incorporated","KOSDAQ"
"207760","미스터블루","Mr. Blue Corporation","KOSDAQ"
"002840","미원상사","MiwonCommercial","KOSPI"
"268280","미원에스씨","Miwon Specialty Chemical","KOSPI"
"107590","미원홀딩스","Miwon Holdings Co.,Ltd.","KOSPI"
"134380","미원화학","Miwon Chemicals","KOSPI"
"003650","미창석유","MichangOilInd","KOSPI"
"059090","미코","MiCo Ltd.","KOSDAQ"
"214610","미코바이오메드","MiCo BioMed Co., Ltd.","KOSDAQ"
"201490","미투온","Me2on Co., Ltd","KOSDAQ"
"950190","미투젠","ME2ZEN Limited","KOSDAQ"
"155900","바다로19호","Badaro No.19 Ship Investment Company","KOSPI"
"206640","바디텍메드","Boditech Med Inc.","KOSDAQ"
"018700","바른손","Barunson","KOSDAQ"
"035620","바른손이앤에이","Barunson Entertainment & Arts Corporation","KOSDAQ"
"354390","바스칸바이오제약","BASKHANBIO","KONEX"
"053030","바이넥스","Binex Co., Ltd.","KOSDAQ"
"301300","바이브컴퍼니","VAIV company Inc.","KOSDAQ"
"377740","바이오노트","BioNote","KOSPI"
"064550","바이오니아","BIONEER CORPORATION","KOSDAQ"
"314930","바이오다인","BIODYNE CO., LTD.","KOSDAQ"
"208710","바이오로그디바이스","BIOLOG DEVICE CO., LTD","KOSDAQ"
"086820","바이오솔루션","Bio Solution Co.,Ltd.","KOSDAQ"
"038460","바이오스마트","BioSmart Co., Ltd.","KOSDAQ"
"281310","바이오시네틱스","BIOSYNECTICS","KONEX"
"251120","바이오에프디엔씨","BIO-FD&C Co.,Ltd.","KOSDAQ"
"266470","바이오인프라생명과학","BioInfra Life Science","KONEX"
"086040","바이오톡스텍","Biotoxtech Co., Ltd.","KOSDAQ"
"199290","바이오프로테크","BIOPROTECH","KONEX"
"099430","바이오플러스","Bio Plus Co., Ltd","KOSDAQ"
"032980","바이온","BYON Co., Ltd.","KOSDAQ"
"222160","바이옵트로","Bioptro Inc.","KOSDAQ"
"308080","바이젠셀","ViGenCell Inc.","KOSDAQ"
"043150","바텍","Value Added Technology Co., Ltd.","KOSDAQ"
"323990","박셀바이오","Vaxcell-Bio Therapeutics","KOSDAQ"
"003610","방림","Pangrim","KOSPI"
"267790","배럴","BARREL Co., Ltd.","KOSDAQ"
"001340","백광산업","PaikkwangIndustrial","KOSPI"
"046310","백금T&A","BG T&A Co.","KOSDAQ"
"035150","백산","Baiksan","KOSPI"
"331520","밸로프","VALOFE","KOSDAQ"
"066410","버킷스튜디오","BUCKET STUDIO Co.,Ltd.","KOSDAQ"
"002410","범양건영","BUMYANG CONSTRUCTION","KOSPI"
"382900","범한퓨얼셀","Bumhan Fuel Cell Co., Ltd.","KOSDAQ"
"206400","베노홀딩스","Benoholdings, lnc.","KOSDAQ"
"019010","베뉴지","VenueG Co.,Ltd.","KOSDAQ"
"322190","베른","VERNE","KONEX"
"177350","베셀","Vessel Co., Ltd","KOSDAQ"
"299910","베스파","Vespa Inc.","KOSDAQ"
"007210","벽산","Byuksan","KOSPI"
"225530","보광산업","BoKwang Industry Co.,Ltd","KOSDAQ"
"250000","보라티알","BORATR CO., Ltd.","KOSDAQ"
"002760","보락","Bolak","KOSPI"
"003850","보령","Boryung","KOSPI"
"310210","보로노이","Voronoi, Inc.","KOSDAQ"
"006910","보성파워텍","BOSUNG POWER TECHNOLOGY CO., LTD.","KOSDAQ"
"000890","보해양조","BohaeBrewery","KOSPI"
"226340","본느","Bonne Co., Ltd.","KOSDAQ"
"206950","볼빅","Volvik","KONEX"
"008470","부스타","BOOSTER CO., LTD","KOSDAQ"
"003000","부광약품","BukwangPharmaceutical","KOSPI"
"001275","부국증권우","BookookSecurities(1P)","KOSPI"
"001270","부국증권","BookookSecurities","KOSPI"
"026940","부국철강","Bookook Steel","KOSPI"
"014470","부방","Bubang Co., Ltd.","KOSDAQ"
"011390","부산산업","BusanIndustrial","KOSPI"
"005030","부산주공","PusanCastIron","KOSPI"
"338220","뷰노","VUNO, Inc.","KOSDAQ"
"100120","뷰웍스","Vieworks Co., Ltd.","KOSDAQ"
"337930","브랜드엑스코퍼레이션","Brand X Co., Ltd.","KOSDAQ"
"099390","브레인즈컴퍼니","Brainzcompany Co., Ltd.","KOSDAQ"
"064480","브리지텍","BRIDGETEC Corp.","KOSDAQ"
"288330","브릿지바이오테라퓨틱스","BRIDGE BIOTHERAPEUTICS, INC.","KOSDAQ"
"365900","브이씨","VC Inc.","KOSDAQ"
"251630","브이원텍","V-ONE TECH CO., LTD.","KOSDAQ"
"018290","브이티지엠피","VT GMP Co.,Ltd.","KOSDAQ"
"044480","블레이드 Ent","BLADE Entertainment","KOSDAQ"
"033560","블루콤","BLUECOM CO.,LTD.","KOSDAQ"
"191600","블루탑","BLUETOP","KONEX"
"369370","블리츠웨이","Blitzway","KOSDAQ"
"126340","비나텍","VINA TECH CO.,LTD.","KOSDAQ"
"121800","비덴트","Vidente Co., Ltd.","KOSDAQ"
"148140","비디아이","BDI Co., LTD.","KOSDAQ"
"082800","비보존 제약","VIVOZON PHARMACEUTICAL","KOSDAQ"
"318410","비비씨","Best Bristle Company CO., Ltd.","KOSDAQ"
"002070","비비안","VIVIEN CORPORATION","KOSPI"
"100220","비상교육","VISANG EDUCATION INC","KOSPI"
"419540","비스토스","Bistos Co., Ltd.","KOSDAQ"
"146320","비씨엔씨","BCnC Co., Ltd.","KOSDAQ"
"200780","비씨월드제약","BCWORLDPHARM Co., Ltd.","KOSDAQ"
"141000","비아트론","Viatron Technologies, Inc.","KOSDAQ"
"090460","비에이치","BH Co., Ltd.","KOSDAQ GLOBAL"
"083650","비에이치아이","BHI Co., LTD.","KOSDAQ"
"215050","비엔디생활건강","B&D Life Health CO.,LTD.","KONEX"
"032790","비엔지티","BNGT","KOSDAQ"
"445360","비엔케이제1호스팩","BNK 1 SPECIAL PURPOSE ACQUISITION COMPANY","KOSDAQ"
"142760","비엘","BL Corporation","KOSDAQ"
"065170","비엘팜텍","BL Pharmtech","KOSDAQ"
"086220","비엘헬스케어","BL Healthcare","KONEX"
"086670","비엠티","BMT Co.,Ltd.","KOSDAQ"
"335890","비올","VIOL Co., Ltd.","KOSDAQ"
"138580","비즈니스온","BusinessOn Communication Co., Ltd","KOSDAQ"
"126600","BGF에코머티리얼즈","BGFecomaterials","KOSDAQ"
"082920","비츠로셀","VITZROCELL Co., Ltd.","KOSDAQ"
"054220","비츠로시스","VitzroSys., Co. LTD","KOSDAQ"
"042370","비츠로테크","Vitzro Tech Co., LTD.","KOSDAQ"
"030790","비케이탑스","BK TOPS","KOSPI"
"050090","비케이홀딩스","BK Holdings","KOSDAQ"
"307870","비투엔","B2En","KOSDAQ"
"357880","비트나인","Bitnine Co, Ltd.","KOSDAQ"
"032850","비트컴퓨터","BITComputer","KOSDAQ"
"148780","비플라이소프트","BFLYSOFT CO., LTD.","KOSDAQ"
"238200","비피도","BIFIDO. Co. Ltd","KOSDAQ"
"093190","빅솔론","BIXOLON Co., Ltd","KOSDAQ"
"065450","빅텍","VICTEK. Co., Ltd.","KOSDAQ"
"210120","빅텐츠","Victory Contents Co.,Ltd.","KONEX"
"005180","빙그레","Binggrae","KOSPI"
"072950","빛샘전자","VISSEM Electronics Co., Ltd.","KOSDAQ"
"266170","뿌리깊은나무들","Redwoods","KONEX"
"143240","사람인에이치알","SaraminHR Co., Ltd","KOSDAQ"
"003960","사조대림","SAJODAERIM","KOSPI"
"008040","사조동아원","SAJODONGAONE","KOSPI"
"007160","사조산업","SajoIndustries","KOSPI"
"014710","사조씨푸드","SAJOSEAFOOD","KOSPI"
"006090","사조오양","OYANG","KOSPI"
"419120","산돌","Sandoll, Inc.","KOSDAQ"
"122350","삼기","SAMKEE CORP.","KOSDAQ"
"419050","삼기이브이","SAMKEE EV CO.,LTD.","KOSDAQ"
"014970","삼륭물산","Samryoong","KOSDAQ"
"018310","삼목에스폼","SAMMOK S-FORM CO.,LTD.","KOSDAQ"
"053700","삼보모터스","SAMBO MOTORS CO., LTD.","KOSDAQ"
"009620","삼보산업","SAMBO Industrial Co., Ltd.","KOSDAQ"
"023600","삼보판지","SAMBO CORRUGATED BOARD CO., LTD.","KOSDAQ"
"001470","삼부토건","SambuEngineering&Construction","KOSPI"
"006405","삼성SDI우","SAMSUNG SDI(1P)","KOSPI"
"006400","삼성SDI","SAMSUNG SDI CO.,LTD.","KOSPI"
"006660","삼성공조","SamsungClimateControlCo.,Ltd","KOSPI"
"377630","삼성스팩4호","SAMSUNG SPECIAL PURPOSE ACQUISITION 4 COMPANY","KOSDAQ"
"425290","삼성스팩6호","SAMSUNG SPECIAL PURPOSE ACQUISITION 6 COMPANY","KOSDAQ"
"439250","삼성스팩7호","SAMSUNG SPECIAL PURPOSE ACQUISITION 7 COMPANY","KOSDAQ"
"380320","삼성머스트스팩5호","SAMSUNG MUST SPECIAL PURPOSE ACQUISITION 5 COMPANY","KOSDAQ"
"02826K","삼성물산우B","SAMSUNG C&T CORPORATION(1PB)","KOSPI"
"028260","삼성물산","SAMSUNG C&T CORPORATION","KOSPI"
"207940","삼성바이오로직스","SAMSUNG BIOLOGICS","KOSPI"
"032830","삼성생명","Samsung Life Insurance","KOSPI"
"018260","삼성에스디에스","SAMSUNG SDS CO., LTD.","KOSPI"
"028050","삼성엔지니어링","SamsungEngineering","KOSPI"
"009155","삼성전기우","SamsungElectroMechanics(1P)","KOSPI"
"009150","삼성전기","SamsungElectroMechanics","KOSPI"
"005935","삼성전자우","SamsungElectronics(1P)","KOSPI"
"005930","삼성전자","SamsungElectronics","KOSPI"
"001360","삼성제약","SAMSUNG PHARMACEUTICAL","KOSPI"
"010145","삼성중공우","SamsungHeavyIndustries(1P)","KOSPI"
"010140","삼성중공업","SamsungHeavyIndustries","KOSPI"
"016360","삼성증권","SamsungSecurities","KOSPI"
"068290","삼성출판사","SAMSUNG PUBLISHING","KOSPI"
"029780","삼성카드","SAMSUNG CARD CO., LTD.","KOSPI"
"000815","삼성화재우","SamsungFire&MarineInsurance(1P)","KOSPI"
"000810","삼성화재","SamsungFire&MarineInsurance","KOSPI"
"006110","삼아알미늄","SamaAluminium","KOSPI"
"009300","삼아제약","Sam-A Pharm. Co. Ltd","KOSDAQ"
"145995","삼양사우","Samyang Corporation(1P)","KOSPI"
"145990","삼양사","Samyang Corporation","KOSPI"
"003230","삼양식품","SamyangFoods","KOSPI"
"225190","삼양옵틱스","SAMYANG OPTICS CO., LTD","KOSDAQ"
"002170","삼양통상","SamyangTongsang","KOSPI"
"272550","삼양패키징","SAMYANG PACKAGING","KOSPI"
